"LTER_site","local_site","date","discharge","temperature","notes"
"NWT","alb",2002-09-12,10968,NaN,NaN
"NWT","alb",2002-09-13,11623,NaN,NaN
"NWT","alb",2002-09-14,15585,NaN,NaN
"NWT","alb",2002-09-15,16129,NaN,NaN
"NWT","alb",2002-09-16,15584,NaN,NaN
"NWT","alb",2002-09-17,16719,NaN,NaN
"NWT","alb",2002-09-18,13767,NaN,NaN
"NWT","alb",2002-09-19,13062,NaN,NaN
"NWT","alb",2002-09-20,11643,NaN,NaN
"NWT","alb",2002-09-21,10442,NaN,NaN
"NWT","alb",2002-09-22,9306,NaN,NaN
"NWT","alb",2002-09-23,8313,NaN,NaN
"NWT","alb",2002-09-24,7634,NaN,NaN
"NWT","alb",2002-09-25,7903,NaN,NaN
"NWT","alb",2002-09-26,8635,NaN,NaN
"NWT","alb",2002-09-27,8813,NaN,NaN
"NWT","alb",2002-09-28,8499,NaN,NaN
"NWT","alb",2002-09-29,9472,NaN,NaN
"NWT","alb",2002-09-30,9690,NaN,NaN
"NWT","alb",2002-10-01,8560,NaN,NaN
"NWT","alb",2002-10-02,8552,NaN,NaN
"NWT","alb",2002-10-03,10615,NaN,NaN
"NWT","alb",2002-10-04,11013,NaN,NaN
"NWT","alb",2002-10-05,9595,NaN,NaN
"NWT","alb",2002-10-06,9163,NaN,NaN
"NWT","alb",2002-10-07,8491,NaN,NaN
"NWT","alb",2002-10-08,7747,NaN,NaN
"NWT","alb",2002-10-09,7181,NaN,NaN
"NWT","alb",2002-10-10,7453,NaN,NaN
"NWT","alb",2002-10-11,7452,NaN,NaN
"NWT","alb",2002-10-12,8613,NaN,NaN
"NWT","alb",2002-10-13,7033,NaN,NaN
"NWT","alb",2002-10-14,7071,NaN,NaN
"NWT","alb",2002-10-15,6735,NaN,NaN
"NWT","alb",2002-10-16,6875,NaN,NaN
"NWT","alb",2002-10-17,6902,NaN,NaN
"NWT","alb",2002-10-18,7286,NaN,NaN
"NWT","alb",2002-10-19,6667,NaN,NaN
"NWT","alb",2002-10-20,6895,NaN,NaN
"NWT","alb",2002-10-21,6755,NaN,NaN
"NWT","alb",2002-10-22,6994,NaN,NaN
"NWT","alb",2002-10-23,7284,NaN,NaN
"NWT","alb",2002-10-24,7205,NaN,NaN
"NWT","alb",2002-10-25,7126,NaN,NaN
"NWT","alb",2002-10-26,7050,NaN,NaN
"NWT","alb",2002-10-27,6831,NaN,NaN
"NWT","alb",2002-10-28,6799,NaN,NaN
"NWT","alb",2002-10-29,8240,NaN,NaN
"NWT","alb",2002-10-30,7253,NaN,NaN
"NWT","alb",2002-10-31,7644,NaN,NaN
"NWT","alb",2002-11-01,7160,NaN,NaN
"NWT","alb",2002-11-02,10643,NaN,NaN
"NWT","alb",2002-11-03,8611,NaN,NaN
"NWT","alb",2002-11-04,6893,NaN,NaN
"NWT","alb",2002-11-05,6773,NaN,NaN
"NWT","alb",2002-11-06,6291,NaN,NaN
"NWT","alb",2002-11-07,6279,NaN,NaN
"NWT","alb",2002-11-08,6725,NaN,NaN
"NWT","alb",2002-11-09,7036,NaN,NaN
"NWT","alb",2002-11-10,7036,NaN,NaN
"NWT","alb",2002-11-11,6887,NaN,NaN
"NWT","alb",2002-11-12,6229,NaN,NaN
"NWT","alb",2002-11-13,6049,NaN,NaN
"NWT","alb",2002-11-14,6068,NaN,NaN
"NWT","alb",2002-11-15,5811,NaN,NaN
"NWT","alb",2002-11-16,5583,NaN,NaN
"NWT","alb",2002-11-17,5790,NaN,NaN
"NWT","alb",2002-11-18,5814,NaN,NaN
"NWT","alb",2002-11-19,5842,NaN,NaN
"NWT","alb",2002-11-20,5976,NaN,NaN
"NWT","alb",2002-11-21,6029,NaN,NaN
"NWT","alb",2002-11-22,5949,NaN,NaN
"NWT","alb",2002-11-23,6081,NaN,NaN
"NWT","alb",2002-11-24,6443,NaN,NaN
"NWT","alb",2002-11-25,5434,NaN,NaN
"NWT","alb",2002-11-26,5483,NaN,NaN
"NWT","alb",2002-11-27,5299,NaN,NaN
"NWT","alb",2002-11-28,5268,NaN,NaN
"NWT","alb",2002-11-29,5045,NaN,NaN
"NWT","alb",2002-11-30,4961,NaN,NaN
"NWT","alb",2002-12-01,4978,NaN,NaN
"NWT","alb",2002-12-02,4988,NaN,NaN
"NWT","alb",2002-12-03,4982,NaN,NaN
"NWT","alb",2002-12-04,4990,NaN,NaN
"NWT","alb",2002-12-05,4891,NaN,NaN
"NWT","alb",2002-12-06,4898,NaN,NaN
"NWT","alb",2002-12-07,4841,NaN,NaN
"NWT","alb",2002-12-08,4822,NaN,NaN
"NWT","alb",2002-12-09,4721,NaN,NaN
"NWT","alb",2002-12-10,4764,NaN,NaN
"NWT","alb",2002-12-11,4774,NaN,NaN
"NWT","alb",2002-12-12,4721,NaN,NaN
"NWT","alb",2002-12-13,4887,NaN,NaN
"NWT","alb",2002-12-14,4978,NaN,NaN
"NWT","alb",2002-12-15,4924,NaN,NaN
"NWT","alb",2002-12-16,5102,NaN,NaN
"NWT","alb",2002-12-17,5158,NaN,NaN
"NWT","alb",2002-12-18,4968,NaN,NaN
"NWT","alb",2002-12-19,5031,NaN,NaN
"NWT","alb",2002-12-20,5154,NaN,NaN
"NWT","alb",2002-12-21,4937,NaN,NaN
"NWT","alb",2002-12-22,5327,NaN,NaN
"NWT","alb",2002-12-23,5181,NaN,NaN
"NWT","alb",2002-12-24,5066,NaN,NaN
"NWT","alb",2002-12-25,4765,NaN,NaN
"NWT","alb",2002-12-26,5199,NaN,NaN
"NWT","alb",2002-12-27,5083,NaN,NaN
"NWT","alb",2002-12-28,5083,NaN,NaN
"NWT","alb",2002-12-29,5026,NaN,NaN
"NWT","alb",2002-12-30,5030,NaN,NaN
"NWT","alb",2002-12-31,5079,NaN,NaN
"NWT","alb",2003-01-01,4067,NaN,NaN
"NWT","alb",2003-01-02,4121,NaN,NaN
"NWT","alb",2003-01-03,4095,NaN,NaN
"NWT","alb",2003-01-04,4121,NaN,NaN
"NWT","alb",2003-01-05,4191,NaN,NaN
"NWT","alb",2003-01-06,4163,NaN,NaN
"NWT","alb",2003-01-07,4155,NaN,NaN
"NWT","alb",2003-01-08,4146,NaN,NaN
"NWT","alb",2003-01-09,4168,NaN,NaN
"NWT","alb",2003-01-10,4158,NaN,NaN
"NWT","alb",2003-01-11,4233,NaN,NaN
"NWT","alb",2003-01-12,4198,NaN,NaN
"NWT","alb",2003-01-13,4243,NaN,NaN
"NWT","alb",2003-01-14,4288,NaN,NaN
"NWT","alb",2003-01-15,4211,NaN,NaN
"NWT","alb",2003-01-16,4359,NaN,NaN
"NWT","alb",2003-01-17,4234,NaN,NaN
"NWT","alb",2003-01-18,4229,NaN,NaN
"NWT","alb",2003-01-19,4087,NaN,NaN
"NWT","alb",2003-01-20,4117,NaN,NaN
"NWT","alb",2003-01-21,4105,NaN,NaN
"NWT","alb",2003-01-22,3960,NaN,NaN
"NWT","alb",2003-01-23,4095,NaN,NaN
"NWT","alb",2003-01-24,4206,NaN,NaN
"NWT","alb",2003-01-25,4274,NaN,NaN
"NWT","alb",2003-01-26,4277,NaN,NaN
"NWT","alb",2003-01-27,4194,NaN,NaN
"NWT","alb",2003-01-28,4135,NaN,NaN
"NWT","alb",2003-01-29,4134,NaN,NaN
"NWT","alb",2003-01-30,3656,NaN,NaN
"NWT","alb",2003-01-31,4111,NaN,NaN
"NWT","alb",2003-02-01,4332,NaN,NaN
"NWT","alb",2003-02-02,4368,NaN,NaN
"NWT","alb",2003-02-03,3853,NaN,NaN
"NWT","alb",2003-02-04,4311,NaN,NaN
"NWT","alb",2003-02-05,4263,NaN,NaN
"NWT","alb",2003-02-06,3957,NaN,NaN
"NWT","alb",2003-02-07,4052,NaN,NaN
"NWT","alb",2003-02-08,4043,NaN,NaN
"NWT","alb",2003-02-09,3964,NaN,NaN
"NWT","alb",2003-02-10,3969,NaN,NaN
"NWT","alb",2003-02-11,3920,NaN,NaN
"NWT","alb",2003-02-12,3889,NaN,NaN
"NWT","alb",2003-02-13,3974,NaN,NaN
"NWT","alb",2003-02-14,4037,NaN,NaN
"NWT","alb",2003-02-15,4178,NaN,NaN
"NWT","alb",2003-02-16,4139,NaN,NaN
"NWT","alb",2003-02-17,4193,NaN,NaN
"NWT","alb",2003-02-18,4061,NaN,NaN
"NWT","alb",2003-02-19,3954,NaN,NaN
"NWT","alb",2003-02-20,3725,NaN,NaN
"NWT","alb",2003-02-21,4049,NaN,NaN
"NWT","alb",2003-02-22,4272,NaN,NaN
"NWT","alb",2003-02-23,4321,NaN,NaN
"NWT","alb",2003-02-24,4396,NaN,NaN
"NWT","alb",2003-02-25,4459,NaN,NaN
"NWT","alb",2003-02-26,4312,NaN,NaN
"NWT","alb",2003-02-27,4257,NaN,NaN
"NWT","alb",2003-02-28,4118,NaN,NaN
"NWT","alb",2003-03-01,4089,NaN,NaN
"NWT","alb",2003-03-02,3741,NaN,NaN
"NWT","alb",2003-03-03,3707,NaN,NaN
"NWT","alb",2003-03-04,4044,NaN,NaN
"NWT","alb",2003-03-05,3768,NaN,NaN
"NWT","alb",2003-03-06,3853,NaN,NaN
"NWT","alb",2003-03-07,3761,NaN,NaN
"NWT","alb",2003-03-08,3799,NaN,NaN
"NWT","alb",2003-03-09,3826,NaN,NaN
"NWT","alb",2003-03-10,3805,NaN,NaN
"NWT","alb",2003-03-11,3833,NaN,NaN
"NWT","alb",2003-03-12,3880,NaN,NaN
"NWT","alb",2003-03-13,4005,NaN,NaN
"NWT","alb",2003-03-14,4073,NaN,NaN
"NWT","alb",2003-03-15,4069,NaN,NaN
"NWT","alb",2003-03-16,4107,NaN,NaN
"NWT","alb",2003-03-17,5251,NaN,NaN
"NWT","alb",2003-03-18,6655,NaN,NaN
"NWT","alb",2003-03-19,6478,NaN,NaN
"NWT","alb",2003-03-20,4952,NaN,NaN
"NWT","alb",2003-03-21,4640,NaN,NaN
"NWT","alb",2003-03-22,4873,NaN,NaN
"NWT","alb",2003-03-23,4247,NaN,NaN
"NWT","alb",2003-03-24,4293,NaN,NaN
"NWT","alb",2003-03-25,3926,NaN,NaN
"NWT","alb",2003-03-26,4181,NaN,NaN
"NWT","alb",2003-03-27,4368,NaN,NaN
"NWT","alb",2003-03-28,4150,NaN,NaN
"NWT","alb",2003-03-29,4045,NaN,NaN
"NWT","alb",2003-03-30,3578,NaN,NaN
"NWT","alb",2003-03-31,3631,NaN,NaN
"NWT","alb",2003-04-01,3856,NaN,NaN
"NWT","alb",2003-04-02,3941,NaN,NaN
"NWT","alb",2003-04-03,3997,NaN,NaN
"NWT","alb",2003-04-04,3995,NaN,NaN
"NWT","alb",2003-04-05,4059,NaN,NaN
"NWT","alb",2003-04-06,3946,NaN,NaN
"NWT","alb",2003-04-07,3845,NaN,NaN
"NWT","alb",2003-04-08,3790,NaN,NaN
"NWT","alb",2003-04-09,3803,NaN,NaN
"NWT","alb",2003-04-10,4003,NaN,NaN
"NWT","alb",2003-04-11,4354,NaN,NaN
"NWT","alb",2003-04-12,4646,NaN,NaN
"NWT","alb",2003-04-13,5330,NaN,NaN
"NWT","alb",2003-04-14,2795,NaN,NaN
"NWT","alb",2003-04-15,2052,NaN,NaN
"NWT","alb",2003-04-16,1710,NaN,NaN
"NWT","alb",2003-04-17,1635,NaN,NaN
"NWT","alb",2003-04-18,1414,NaN,NaN
"NWT","alb",2003-04-19,1223,NaN,NaN
"NWT","alb",2003-04-20,1189,NaN,NaN
"NWT","alb",2003-04-21,1163,NaN,NaN
"NWT","alb",2003-04-22,1150,NaN,NaN
"NWT","alb",2003-04-23,1080,NaN,NaN
"NWT","alb",2003-04-24,1031,NaN,NaN
"NWT","alb",2003-04-25,1447,NaN,NaN
"NWT","alb",2003-04-26,2080,NaN,NaN
"NWT","alb",2003-04-27,2047,NaN,NaN
"NWT","alb",2003-04-28,2301,NaN,NaN
"NWT","alb",2003-04-29,2230,NaN,NaN
"NWT","alb",2003-04-30,1908,NaN,NaN
"NWT","alb",2003-05-01,1699,NaN,NaN
"NWT","alb",2003-05-02,1647,NaN,NaN
"NWT","alb",2003-05-03,1894,NaN,NaN
"NWT","alb",2003-05-04,1782,NaN,NaN
"NWT","alb",2003-05-05,1666,NaN,NaN
"NWT","alb",2003-05-06,1631,NaN,NaN
"NWT","alb",2003-05-07,1718,NaN,NaN
"NWT","alb",2003-05-08,1645,NaN,NaN
"NWT","alb",2003-05-09,1567,NaN,NaN
"NWT","alb",2003-05-10,1481,NaN,NaN
"NWT","alb",2003-05-11,1504,NaN,NaN
"NWT","alb",2003-05-12,2233,NaN,NaN
"NWT","alb",2003-05-13,2709,NaN,NaN
"NWT","alb",2003-05-14,4649,NaN,NaN
"NWT","alb",2003-05-15,4751,NaN,NaN
"NWT","alb",2003-05-16,8287,NaN,NaN
"NWT","alb",2003-05-17,11193,NaN,NaN
"NWT","alb",2003-05-18,11488,NaN,NaN
"NWT","alb",2003-05-19,9978,NaN,NaN
"NWT","alb",2003-05-20,10567,NaN,NaN
"NWT","alb",2003-05-21,11206,NaN,NaN
"NWT","alb",2003-05-22,15903,NaN,NaN
"NWT","alb",2003-05-23,18661,NaN,NaN
"NWT","alb",2003-05-24,17931,NaN,NaN
"NWT","alb",2003-05-25,20880,NaN,NaN
"NWT","alb",2003-05-26,24403,NaN,NaN
"NWT","alb",2003-05-27,29218,NaN,NaN
"NWT","alb",2003-05-28,32531,NaN,NaN
"NWT","alb",2003-05-29,40778,NaN,NaN
"NWT","alb",2003-05-30,41723,NaN,NaN
"NWT","alb",2003-05-31,41962,NaN,NaN
"NWT","alb",2003-06-01,30956,NaN,NaN
"NWT","alb",2003-06-02,27789,NaN,NaN
"NWT","alb",2003-06-03,24987,NaN,NaN
"NWT","alb",2003-06-04,20718,NaN,NaN
"NWT","alb",2003-06-05,18188,NaN,NaN
"NWT","alb",2003-06-06,17517,NaN,NaN
"NWT","alb",2003-06-07,14358,NaN,NaN
"NWT","alb",2003-06-08,15518,NaN,NaN
"NWT","alb",2003-06-09,18835,NaN,NaN
"NWT","alb",2003-06-10,22003,NaN,NaN
"NWT","alb",2003-06-11,25340,NaN,NaN
"NWT","alb",2003-06-12,35540,NaN,NaN
"NWT","alb",2003-06-13,65341,NaN,NaN
"NWT","alb",2003-06-14,67740,NaN,NaN
"NWT","alb",2003-06-15,70668,NaN,NaN
"NWT","alb",2003-06-16,62297,NaN,NaN
"NWT","alb",2003-06-17,59792,NaN,NaN
"NWT","alb",2003-06-18,57318,NaN,NaN
"NWT","alb",2003-06-19,92900,NaN,NaN
"NWT","alb",2003-06-20,75417,NaN,NaN
"NWT","alb",2003-06-21,63267,NaN,NaN
"NWT","alb",2003-06-22,63781,NaN,NaN
"NWT","alb",2003-06-23,59443,NaN,NaN
"NWT","alb",2003-06-24,62583,NaN,NaN
"NWT","alb",2003-06-25,54054,NaN,NaN
"NWT","alb",2003-06-26,46808,NaN,NaN
"NWT","alb",2003-06-27,47603,NaN,NaN
"NWT","alb",2003-06-28,51277,NaN,NaN
"NWT","alb",2003-06-29,56973,NaN,NaN
"NWT","alb",2003-06-30,58133,NaN,NaN
"NWT","alb",2003-07-01,58647,NaN,NaN
"NWT","alb",2003-07-02,53894,NaN,NaN
"NWT","alb",2003-07-03,55199,NaN,NaN
"NWT","alb",2003-07-04,52103,NaN,NaN
"NWT","alb",2003-07-05,50349,NaN,NaN
"NWT","alb",2003-07-06,47208,NaN,NaN
"NWT","alb",2003-07-07,45174,NaN,NaN
"NWT","alb",2003-07-08,45137,NaN,NaN
"NWT","alb",2003-07-09,43386,NaN,NaN
"NWT","alb",2003-07-10,39435,NaN,NaN
"NWT","alb",2003-07-11,38450,NaN,NaN
"NWT","alb",2003-07-12,38018,NaN,NaN
"NWT","alb",2003-07-13,38405,NaN,NaN
"NWT","alb",2003-07-14,37914,NaN,NaN
"NWT","alb",2003-07-15,38925,NaN,NaN
"NWT","alb",2003-07-16,44336,NaN,NaN
"NWT","alb",2003-07-17,42799,NaN,NaN
"NWT","alb",2003-07-18,42152,NaN,NaN
"NWT","alb",2003-07-19,43587,NaN,NaN
"NWT","alb",2003-07-20,48343,NaN,NaN
"NWT","alb",2003-07-21,48971,NaN,NaN
"NWT","alb",2003-07-22,43201,NaN,NaN
"NWT","alb",2003-07-23,38687,NaN,NaN
"NWT","alb",2003-07-24,37205,NaN,NaN
"NWT","alb",2003-07-25,36776,NaN,NaN
"NWT","alb",2003-07-26,34990,NaN,NaN
"NWT","alb",2003-07-27,34140,NaN,NaN
"NWT","alb",2003-07-28,31508,NaN,NaN
"NWT","alb",2003-07-29,29215,NaN,NaN
"NWT","alb",2003-07-30,26144,NaN,NaN
"NWT","alb",2003-07-31,25752,NaN,NaN
"NWT","alb",2003-08-01,22472,NaN,NaN
"NWT","alb",2003-08-02,23176,NaN,NaN
"NWT","alb",2003-08-03,27633,NaN,NaN
"NWT","alb",2003-08-04,23962,NaN,NaN
"NWT","alb",2003-08-05,24506,NaN,NaN
"NWT","alb",2003-08-06,23345,NaN,NaN
"NWT","alb",2003-08-07,22500,NaN,NaN
"NWT","alb",2003-08-08,21571,NaN,NaN
"NWT","alb",2003-08-09,20176,NaN,NaN
"NWT","alb",2003-08-10,19416,NaN,NaN
"NWT","alb",2003-08-11,18405,NaN,NaN
"NWT","alb",2003-08-12,17695,NaN,NaN
"NWT","alb",2003-08-13,17127,NaN,NaN
"NWT","alb",2003-08-14,16519,NaN,NaN
"NWT","alb",2003-08-15,16650,NaN,NaN
"NWT","alb",2003-08-16,19062,NaN,NaN
"NWT","alb",2003-08-17,19581,NaN,NaN
"NWT","alb",2003-08-18,23890,NaN,NaN
"NWT","alb",2003-08-19,25279,NaN,NaN
"NWT","alb",2003-08-20,18760,NaN,NaN
"NWT","alb",2003-08-21,18915,NaN,NaN
"NWT","alb",2003-08-22,19851,NaN,NaN
"NWT","alb",2003-08-23,15537,NaN,NaN
"NWT","alb",2003-08-24,17255,NaN,NaN
"NWT","alb",2003-08-25,17377,NaN,NaN
"NWT","alb",2003-08-26,17577,NaN,NaN
"NWT","alb",2003-08-27,17639,NaN,NaN
"NWT","alb",2003-08-28,15813,NaN,NaN
"NWT","alb",2003-08-29,22052,NaN,NaN
"NWT","alb",2003-08-30,29601,NaN,NaN
"NWT","alb",2003-08-31,31773,NaN,NaN
"NWT","alb",2003-09-01,24206,NaN,NaN
"NWT","alb",2003-09-02,21156,NaN,NaN
"NWT","alb",2003-09-03,19467,NaN,NaN
"NWT","alb",2003-09-04,17068,NaN,NaN
"NWT","alb",2003-09-05,17039,NaN,NaN
"NWT","alb",2003-09-06,18256,NaN,NaN
"NWT","alb",2003-09-07,19518,NaN,NaN
"NWT","alb",2003-09-08,22367,NaN,NaN
"NWT","alb",2003-09-09,27644,NaN,NaN
"NWT","alb",2003-09-10,24966,NaN,NaN
"NWT","alb",2003-09-11,33644,NaN,NaN
"NWT","alb",2003-09-12,11205,NaN,NaN
"NWT","alb",2003-09-13,15475,NaN,NaN
"NWT","alb",2003-09-14,20796,NaN,NaN
"NWT","alb",2003-09-15,8503,NaN,NaN
"NWT","alb",2003-09-16,10967,NaN,NaN
"NWT","alb",2003-09-17,16568,NaN,NaN
"NWT","alb",2003-09-18,14322,NaN,NaN
"NWT","alb",2003-09-19,9486,NaN,NaN
"NWT","alb",2003-09-20,11125,NaN,NaN
"NWT","alb",2003-09-21,14366,NaN,NaN
"NWT","alb",2003-09-22,12561,NaN,NaN
"NWT","alb",2003-09-23,12442,NaN,NaN
"NWT","alb",2003-09-24,8858,NaN,NaN
"NWT","alb",2003-09-25,13595,NaN,NaN
"NWT","alb",2003-09-26,5556,NaN,NaN
"NWT","alb",2003-09-27,4495,NaN,NaN
"NWT","alb",2003-09-28,6790,NaN,NaN
"NWT","alb",2003-09-29,6499,NaN,NaN
"NWT","alb",2003-09-30,9166,NaN,NaN
"NWT","alb",2003-10-01,7557,NaN,NaN
"NWT","alb",2003-10-02,8596,NaN,NaN
"NWT","alb",2003-10-03,8457,NaN,NaN
"NWT","alb",2003-10-04,9192,NaN,NaN
"NWT","alb",2003-10-05,8880,NaN,NaN
"NWT","alb",2003-10-06,8339,NaN,NaN
"NWT","alb",2003-10-07,9850,NaN,NaN
"NWT","alb",2003-10-08,13065,NaN,NaN
"NWT","alb",2003-10-09,10295,NaN,NaN
"NWT","alb",2003-10-10,10730,NaN,NaN
"NWT","alb",2003-10-11,17694,NaN,NaN
"NWT","alb",2003-10-12,7584,NaN,NaN
"NWT","alb",2003-10-13,12608,NaN,NaN
"NWT","alb",2003-10-14,5101,NaN,NaN
"NWT","alb",2003-10-15,10178,NaN,NaN
"NWT","alb",2003-10-16,17492,NaN,NaN
"NWT","alb",2003-10-17,6381,NaN,NaN
"NWT","alb",2003-10-18,4489,NaN,NaN
"NWT","alb",2003-10-19,7655,NaN,NaN
"NWT","alb",2003-10-20,5164,NaN,NaN
"NWT","alb",2003-10-21,3994,NaN,NaN
"NWT","alb",2003-10-22,10604,NaN,NaN
"NWT","alb",2003-10-23,7390,NaN,NaN
"NWT","alb",2003-10-24,4864,NaN,NaN
"NWT","alb",2003-10-25,7996,NaN,NaN
"NWT","alb",2003-10-26,16075,NaN,NaN
"NWT","alb",2003-10-27,10901,NaN,NaN
"NWT","alb",2003-10-28,6072,NaN,NaN
"NWT","alb",2003-10-29,4217,NaN,NaN
"NWT","alb",2003-10-30,3156,NaN,NaN
"NWT","alb",2003-10-31,2977,NaN,NaN
"NWT","alb",2003-11-01,3409,NaN,NaN
"NWT","alb",2003-11-02,6686,NaN,NaN
"NWT","alb",2003-11-03,10113,NaN,NaN
"NWT","alb",2003-11-04,8647,NaN,NaN
"NWT","alb",2003-11-05,13411,NaN,NaN
"NWT","alb",2003-11-06,8873,NaN,NaN
"NWT","alb",2003-11-07,8113,NaN,NaN
"NWT","alb",2003-11-08,8186,NaN,NaN
"NWT","alb",2003-11-09,8036,NaN,NaN
"NWT","alb",2003-11-10,12500,NaN,NaN
"NWT","alb",2003-11-11,21793,NaN,NaN
"NWT","alb",2003-11-12,11240,NaN,NaN
"NWT","alb",2003-11-13,8706,NaN,NaN
"NWT","alb",2003-11-14,9204,NaN,NaN
"NWT","alb",2003-11-15,7338,NaN,NaN
"NWT","alb",2003-11-16,7858,NaN,NaN
"NWT","alb",2003-11-17,8350,NaN,NaN
"NWT","alb",2003-11-18,7399,NaN,NaN
"NWT","alb",2003-11-19,6568,NaN,NaN
"NWT","alb",2003-11-20,7077,NaN,NaN
"NWT","alb",2003-11-21,7555,NaN,NaN
"NWT","alb",2003-11-22,9142,NaN,NaN
"NWT","alb",2003-11-23,7744,NaN,NaN
"NWT","alb",2003-11-24,6440,NaN,NaN
"NWT","alb",2003-11-25,9893,NaN,NaN
"NWT","alb",2003-11-26,9284,NaN,NaN
"NWT","alb",2003-11-27,6825,NaN,NaN
"NWT","alb",2003-11-28,7628,NaN,NaN
"NWT","alb",2003-11-29,7771,NaN,NaN
"NWT","alb",2003-11-30,6325,NaN,NaN
"NWT","alb",2003-12-01,8036,NaN,NaN
"NWT","alb",2003-12-02,8146,NaN,NaN
"NWT","alb",2003-12-03,7621,NaN,NaN
"NWT","alb",2003-12-04,7218,NaN,NaN
"NWT","alb",2003-12-05,8228,NaN,NaN
"NWT","alb",2003-12-06,7883,NaN,NaN
"NWT","alb",2003-12-07,7648,NaN,NaN
"NWT","alb",2003-12-08,9725,NaN,NaN
"NWT","alb",2003-12-09,6842,NaN,NaN
"NWT","alb",2003-12-10,7631,NaN,NaN
"NWT","alb",2003-12-11,7242,NaN,NaN
"NWT","alb",2003-12-12,8036,NaN,NaN
"NWT","alb",2003-12-13,7855,NaN,NaN
"NWT","alb",2003-12-14,7492,NaN,NaN
"NWT","alb",2003-12-15,8221,NaN,NaN
"NWT","alb",2003-12-16,7461,NaN,NaN
"NWT","alb",2003-12-17,7171,NaN,NaN
"NWT","alb",2003-12-18,6837,NaN,NaN
"NWT","alb",2003-12-19,7429,NaN,NaN
"NWT","alb",2003-12-20,7409,NaN,NaN
"NWT","alb",2003-12-21,6734,NaN,NaN
"NWT","alb",2003-12-22,7677,NaN,NaN
"NWT","alb",2003-12-23,7069,NaN,NaN
"NWT","alb",2003-12-24,7464,NaN,NaN
"NWT","alb",2003-12-25,6704,NaN,NaN
"NWT","alb",2003-12-26,8462,NaN,NaN
"NWT","alb",2003-12-27,6955,NaN,NaN
"NWT","alb",2003-12-28,6366,NaN,NaN
"NWT","alb",2003-12-29,7299,NaN,NaN
"NWT","alb",2003-12-30,9850,NaN,NaN
"NWT","alb",2003-12-31,7532,NaN,NaN
"NWT","alb",2004-01-01,6385,NaN,NaN
"NWT","alb",2004-01-02,8794,NaN,NaN
"NWT","alb",2004-01-03,7917,NaN,NaN
"NWT","alb",2004-01-04,5798,NaN,NaN
"NWT","alb",2004-01-05,5336,NaN,NaN
"NWT","alb",2004-01-06,6073,NaN,NaN
"NWT","alb",2004-01-07,5326,NaN,NaN
"NWT","alb",2004-01-08,5815,NaN,NaN
"NWT","alb",2004-01-09,5430,NaN,NaN
"NWT","alb",2004-01-10,5885,NaN,NaN
"NWT","alb",2004-01-11,5528,NaN,NaN
"NWT","alb",2004-01-12,5919,NaN,NaN
"NWT","alb",2004-01-13,6223,NaN,NaN
"NWT","alb",2004-01-14,5583,NaN,NaN
"NWT","alb",2004-01-15,6318,NaN,NaN
"NWT","alb",2004-01-16,5916,NaN,NaN
"NWT","alb",2004-01-17,6148,NaN,NaN
"NWT","alb",2004-01-18,6476,NaN,NaN
"NWT","alb",2004-01-19,5412,NaN,NaN
"NWT","alb",2004-01-20,6514,NaN,NaN
"NWT","alb",2004-01-21,6042,NaN,NaN
"NWT","alb",2004-01-22,6274,NaN,NaN
"NWT","alb",2004-01-23,5198,NaN,NaN
"NWT","alb",2004-01-24,5847,NaN,NaN
"NWT","alb",2004-01-25,5994,NaN,NaN
"NWT","alb",2004-01-26,6126,NaN,NaN
"NWT","alb",2004-01-27,5899,NaN,NaN
"NWT","alb",2004-01-28,5938,NaN,NaN
"NWT","alb",2004-01-29,5567,NaN,NaN
"NWT","alb",2004-01-30,5387,NaN,NaN
"NWT","alb",2004-01-31,6449,NaN,NaN
"NWT","alb",2004-02-01,6473,NaN,NaN
"NWT","alb",2004-02-02,4972,NaN,NaN
"NWT","alb",2004-02-03,5120,NaN,NaN
"NWT","alb",2004-02-04,6934,NaN,NaN
"NWT","alb",2004-02-05,6336,NaN,NaN
"NWT","alb",2004-02-06,4795,NaN,NaN
"NWT","alb",2004-02-07,4942,NaN,NaN
"NWT","alb",2004-02-08,5723,NaN,NaN
"NWT","alb",2004-02-09,5220,NaN,NaN
"NWT","alb",2004-02-10,5359,NaN,NaN
"NWT","alb",2004-02-11,6059,NaN,NaN
"NWT","alb",2004-02-12,5820,NaN,NaN
"NWT","alb",2004-02-13,5748,NaN,NaN
"NWT","alb",2004-02-14,5912,NaN,NaN
"NWT","alb",2004-02-15,5746,NaN,NaN
"NWT","alb",2004-02-16,6439,NaN,NaN
"NWT","alb",2004-02-17,5107,NaN,NaN
"NWT","alb",2004-02-18,6137,NaN,NaN
"NWT","alb",2004-02-19,7263,NaN,NaN
"NWT","alb",2004-02-20,6400,NaN,NaN
"NWT","alb",2004-02-21,5923,NaN,NaN
"NWT","alb",2004-02-22,6045,NaN,NaN
"NWT","alb",2004-02-23,6184,NaN,NaN
"NWT","alb",2004-02-24,6363,NaN,NaN
"NWT","alb",2004-02-25,5460,NaN,NaN
"NWT","alb",2004-02-26,5657,NaN,NaN
"NWT","alb",2004-02-27,5472,NaN,NaN
"NWT","alb",2004-02-28,6498,NaN,NaN
"NWT","alb",2004-02-29,5863,NaN,NaN
"NWT","alb",2004-03-01,4531,NaN,NaN
