"","date","site_code","nitrate_mgL","discharge_Ls"
"1",1971-10-26,"GSWS06",0,0.937035272727273
"2",1971-11-15,"GSWS06",0,4.011575
"3",1971-11-16,"GSWS06",0.000125,3.936063
"4",1971-11-17,"GSWS06",0.00025,3.794478
"5",1971-11-18,"GSWS06",0.000375,3.652893
"6",1971-11-19,"GSWS06",5e-04,3.7142465
"7",1971-11-20,"GSWS06",0.000625,3.8369535
"8",1971-11-21,"GSWS06",0.00075,3.9219045
"9",1971-11-22,"GSWS06",0.000875,3.8369535
"10",1971-11-23,"GSWS06",0.001,4.66064505882353
"11",1971-11-24,"GSWS06",0.001125,6.06822822222222
"12",1971-11-25,"GSWS06",0.00125,14.884123125
"13",1971-11-26,"GSWS06",0.001375,66.2167302272727
"14",1971-11-27,"GSWS06",0.0015,52.9537664482759
"15",1971-11-28,"GSWS06",0.001625,50.8967295652174
"16",1971-11-29,"GSWS06",0.00175,47.1502673478261
"17",1971-11-30,"GSWS06",0.001875,32.6864362173913
"18",1971-12-01,"GSWS06",0.002,21.8507297647059
"19",1971-12-22,"GSWS06",0,5.1961695
"20",1972-01-18,"GSWS06",0,45.1246298684211
"21",1972-01-19,"GSWS06",0,69.9046250322581
"22",1972-01-20,"GSWS06",0,157.48952622
"23",1972-01-21,"GSWS06",0,114.3865215
"24",1972-01-22,"GSWS06",0,57.4571458965517
"25",1972-01-23,"GSWS06",0,39.5475222
"26",1972-01-24,"GSWS06",0,27.1314616
"27",1972-01-25,"GSWS06",0,19.25791975
"28",1972-01-26,"GSWS06",0,15.4271016
"29",1972-01-27,"GSWS06",0,13.526087
"30",1972-01-28,"GSWS06",0,11.732677
"31",1972-01-29,"GSWS06",0,10.1422055
"32",1972-01-30,"GSWS06",0,8.6989824
"33",1972-01-31,"GSWS06",0,7.3671395
"34",1972-02-01,"GSWS06",0,6.1400695
"35",1972-02-02,"GSWS06",0,4.6298295
"36",1972-02-03,"GSWS06",0,3.6387345
"37",1972-02-04,"GSWS06",0,3.4121985
"38",1972-02-05,"GSWS06",0,3.41927775
"39",1972-02-06,"GSWS06",0,3.936063
"40",1972-02-07,"GSWS06",0,4.2079062
"41",1972-02-08,"GSWS06",0,4.66421442857143
"42",1972-02-09,"GSWS06",0,5.550132
"43",1972-02-10,"GSWS06",0,6.173106
"44",1972-02-11,"GSWS06",0,7.66058135294118
"45",1972-02-12,"GSWS06",0,16.8501053684211
"46",1972-02-13,"GSWS06",0,35.33253675
"47",1972-02-14,"GSWS06",0,29.9943658235294
"48",1972-03-08,"GSWS06",0,23.521988
"49",1972-03-30,"GSWS06",0,6.427959
"50",1972-04-18,"GSWS06",0,7.5464805
"51",1972-05-08,"GSWS06",0,4.9979505
"52",1972-05-30,"GSWS06",0,3.171504
"53",1972-06-19,"GSWS06",0,1.330899
"54",1972-07-10,"GSWS06",0,0.651291
"55",1972-07-31,"GSWS06",0.002,0.3341406
"56",1972-08-01,"GSWS06",0.00213333333333333,0.31856625
"57",1972-08-02,"GSWS06",0.00226666666666667,0.311487
"58",1972-08-03,"GSWS06",0.0024,0.29024925
"59",1972-08-04,"GSWS06",0.00253333333333333,0.28317
"60",1972-08-05,"GSWS06",0.00266666666666667,0.26193225
"61",1972-08-06,"GSWS06",0.0028,0.254853
"62",1972-08-07,"GSWS06",0.00293333333333333,0.23361525
"63",1972-08-08,"GSWS06",0.00306666666666667,0.226536
"64",1972-08-09,"GSWS06",0.0032,0.217097
"65",1972-08-10,"GSWS06",0.00333333333333333,0.2095458
"66",1972-08-11,"GSWS06",0.00346666666666667,0.198219
"67",1972-08-12,"GSWS06",0.0036,0.198219
"68",1972-08-13,"GSWS06",0.00373333333333333,0.1840605
"69",1972-08-14,"GSWS06",0.00386666666666667,0.198219
"70",1972-08-15,"GSWS06",0.004,0.198219
"71",1972-09-05,"GSWS06",0.002,0.113268
"72",1972-09-25,"GSWS06",0.002,0.28317
"73",1972-10-20,"GSWS06",0.004,0.113268
"74",1972-11-13,"GSWS06",0.006,0.6371325
"75",1972-11-14,"GSWS06",0.00571428571428571,0.538023
"76",1972-11-15,"GSWS06",0.00542857142857143,0.481389
"77",1972-11-16,"GSWS06",0.00514285714285714,0.453072
"78",1972-11-17,"GSWS06",0.00485714285714286,0.405877
"79",1972-11-18,"GSWS06",0.00457142857142857,0.424755
"80",1972-11-19,"GSWS06",0.00428571428571429,0.396438
"81",1972-11-20,"GSWS06",0.004,0.368121
"82",1972-11-21,"GSWS06",0.00371428571428571,0.368121
"83",1972-11-22,"GSWS06",0.00342857142857143,0.368121
"84",1972-11-23,"GSWS06",0.00314285714285714,0.339804
"85",1972-11-24,"GSWS06",0.00285714285714286,0.311487
"86",1972-11-25,"GSWS06",0.00257142857142857,0.613535
"87",1972-11-26,"GSWS06",0.00228571428571429,0.58757775
"88",1972-11-27,"GSWS06",0.002,0.481389
"89",1972-12-20,"GSWS06",0.005,21.510301125
"90",1973-01-10,"GSWS06",0.003,3.539625
"91",1973-01-30,"GSWS06",0.002,4.087087
"92",1973-02-20,"GSWS06",0.006,3.237577
"93",1973-03-12,"GSWS06",0.011,5.182011
"94",1973-04-04,"GSWS06",0,4.0634895
"95",1973-04-24,"GSWS06",0.004,5.323596
"96",1973-05-17,"GSWS06",0,1.472484
"97",1973-06-07,"GSWS06",0.003,0.802315
"98",1973-07-02,"GSWS06",0.006,0.594657
"99",1973-07-27,"GSWS06",0.006,0.29024925
"100",1973-09-06,"GSWS06",0.003,0.173947285714286
"101",1973-09-27,"GSWS06",0.002,0.368121
"102",1973-10-16,"GSWS06",0,0.132146
"103",1973-11-09,"GSWS06",0,22.6243695483871
"104",1973-11-30,"GSWS06",0,24.616912
"105",1973-12-19,"GSWS06",0,26.2923345
"106",1974-01-15,"GSWS06",0,122.857468764706
"107",1974-02-13,"GSWS06",0,7.5747975
"108",1974-03-07,"GSWS06",0,7.76593725
"109",1974-03-28,"GSWS06",0,28.72523675
"110",1974-04-17,"GSWS06",0.002,12.74265
"111",1974-05-07,"GSWS06",0.002,5.09706
"112",1974-05-29,"GSWS06",0,3.199821
"113",1974-06-17,"GSWS06",0,2.520213
"114",1974-07-11,"GSWS06",0,1.189314
"115",1974-07-31,"GSWS06",0,0.707925
"116",1974-08-19,"GSWS06",0.004,0.547462
"117",1974-09-09,"GSWS06",0,0.368121
"118",1974-10-11,"GSWS06",0.001,0.226536
"119",1974-10-12,"GSWS06",0.000923076923076923,0.226536
"120",1974-10-13,"GSWS06",0.000846153846153846,0.226536
"121",1974-10-14,"GSWS06",0.000769230769230769,0.226536
"122",1974-10-15,"GSWS06",0.000692307692307692,0.226536
"123",1974-10-16,"GSWS06",0.000615384615384615,0.226536
"124",1974-10-17,"GSWS06",0.000538461538461538,0.226536
"125",1974-10-18,"GSWS06",0.000461538461538462,0.198219
"126",1974-10-19,"GSWS06",0.000384615384615385,0.198219
"127",1974-10-20,"GSWS06",0.000307692307692308,0.295305857142857
"128",1974-10-21,"GSWS06",0.000230769230769231,0.226536
"129",1974-10-22,"GSWS06",0.000153846153846154,0.226536
"130",1974-10-23,"GSWS06",7.69230769230769e-05,0.198219
"131",1974-10-24,"GSWS06",0,0.198219
"132",1974-11-12,"GSWS06",0,1.057168
"133",1974-12-02,"GSWS06",0.007,6.1561158
"134",1974-12-23,"GSWS06",0.005,17.8556383125
"135",1975-02-04,"GSWS06",0.081,5.21740725
"136",1975-02-25,"GSWS06",0.003,12.1557158181818
"137",1975-05-19,"GSWS06",0.004,4.492964
"138",1975-06-09,"GSWS06",0.001,1.840605
"139",1975-06-30,"GSWS06",0,1.53147775
"140",1975-07-19,"GSWS06",0.001,1.0052535
"141",1975-08-11,"GSWS06",0.002,0.6654495
"142",1975-09-04,"GSWS06",0.002,1.104363
"143",1975-09-29,"GSWS06",0.005,0.632413
"144",1975-09-30,"GSWS06",0.004875,0.622974
"145",1975-10-01,"GSWS06",0.00475,0.622974
"146",1975-10-02,"GSWS06",0.004625,0.622974
"147",1975-10-03,"GSWS06",0.0045,0.758266333333333
"148",1975-10-04,"GSWS06",0.004375,0.7504005
"149",1975-10-05,"GSWS06",0.00425,0.931314666666667
"150",1975-10-06,"GSWS06",0.004125,0.962778
"151",1975-10-07,"GSWS06",0.004,1.15470433333333
"152",1975-10-08,"GSWS06",0.003875,1.1185215
"153",1975-10-09,"GSWS06",0.00375,0.991095
"154",1975-10-10,"GSWS06",0.003625,0.991095
"155",1975-10-11,"GSWS06",0.0035,1.18223475
"156",1975-10-12,"GSWS06",0.003375,1.217631
"157",1975-10-13,"GSWS06",0.00325,1.217631
"158",1975-10-14,"GSWS06",0.003125,1.189314
"159",1975-10-15,"GSWS06",0.003,1.189314
"160",1975-11-06,"GSWS06",0.09,10.4159365
"161",1975-11-25,"GSWS06",0.048,7.617273
"162",1975-12-17,"GSWS06",0.046,6.597861
"163",1976-01-08,"GSWS06",0.035,66.82812
"164",1976-01-28,"GSWS06",0.026,9.5569875
"165",1976-02-19,"GSWS06",0.04,17.188419
"166",1976-03-10,"GSWS06",0.026,5.89701525
"167",1976-03-31,"GSWS06",0.018,9.316293
"168",1976-04-21,"GSWS06",0.029,19.227243
"169",1976-05-13,"GSWS06",0.02,3.0157605
"170",1976-06-04,"GSWS06",0.008,1.500801
"171",1976-07-15,"GSWS06",0.025,0.6937665
"172",1976-08-05,"GSWS06",0.013,0.5238645
"173",1976-08-26,"GSWS06",0.013,0.622974
"174",1976-09-15,"GSWS06",0.013,0.4672305
"175",1976-10-06,"GSWS06",0.003,0.3256455
"176",1976-10-28,"GSWS06",0.008,0.4672305
"177",1976-11-18,"GSWS06",0.045,1.4866425
"178",1976-12-08,"GSWS06",0.022,1.0618875
"179",1976-12-28,"GSWS06",0.031,1.2884235
"180",1977-01-20,"GSWS06",0.079,2.1662505
"181",1977-02-10,"GSWS06",0.047,1.189314
"182",1977-03-03,"GSWS06",0.048,3.2791086
"183",1977-03-23,"GSWS06",0.099,13.205161
"184",1977-04-13,"GSWS06",0.044,9.854316
"185",1977-05-04,"GSWS06",0.03,3.2989305
"186",1977-05-25,"GSWS06",0.055,5.248084
"187",1977-06-15,"GSWS06",0.007,2.661798
"188",1977-07-06,"GSWS06",0,1.1751555
"189",1977-07-28,"GSWS06",0,0.622974
"190",1977-08-17,"GSWS06",0.006,0.3256455
"191",1977-09-08,"GSWS06",0,0.3256455
"192",1977-09-29,"GSWS06",0.001,1.09627242857143
"193",1977-10-19,"GSWS06",0.004,0.906144
"194",1977-11-09,"GSWS06",0.023,7.532322
"195",1977-11-27,"GSWS06",0.03,34.6543446
"196",1977-12-14,"GSWS06",0.022,118.64823
"197",1977-12-15,"GSWS06",0.0226875,69.065163
"198",1977-12-16,"GSWS06",0.023375,38.935875
"199",1977-12-17,"GSWS06",0.0240625,24.484766
"200",1977-12-18,"GSWS06",0.02475,18.075685
"201",1977-12-19,"GSWS06",0.0254375,13.393941
"202",1977-12-20,"GSWS06",0.026125,11.213532
"203",1977-12-21,"GSWS06",0.0268125,9.91095
"204",1977-12-22,"GSWS06",0.0275,8.825465
"205",1977-12-23,"GSWS06",0.0281875,10.618875
"206",1977-12-24,"GSWS06",0.028875,25.372032
"207",1977-12-25,"GSWS06",0.0295625,28.005513
"208",1977-12-26,"GSWS06",0.03025,21.407652
"209",1977-12-27,"GSWS06",0.0309375,16.848615
"210",1977-12-28,"GSWS06",0.031625,13.4930505
"211",1977-12-29,"GSWS06",0.0323125,13.2098805
"212",1977-12-30,"GSWS06",0.033,11.43298875
"213",1977-12-31,"GSWS06",0.0352857142857143,10.47729
"214",1978-01-01,"GSWS06",0.0375714285714286,9.316293
"215",1978-01-02,"GSWS06",0.0398571428571429,8.853782
"216",1978-01-03,"GSWS06",0.0421428571428571,10.109169
"217",1978-01-04,"GSWS06",0.0444285714285714,13.1815635
"218",1978-01-05,"GSWS06",0.0467142857142857,17.2612341428571
"219",1978-01-06,"GSWS06",0.049,21.42888975
"220",1978-01-07,"GSWS06",0.0512857142857143,21.1131552
"221",1978-01-08,"GSWS06",0.0535714285714286,19.60244325
"222",1978-01-09,"GSWS06",0.0558571428571429,18.82372575
"223",1978-01-10,"GSWS06",0.0581428571428571,15.659301
"224",1978-01-11,"GSWS06",0.0604285714285714,14.6034814285714
"225",1978-01-12,"GSWS06",0.0627142857142857,13.299551
"226",1978-01-13,"GSWS06",0.065,12.799284
"227",1978-02-01,"GSWS06",0.023,8.48480290909091
"228",1978-02-23,"GSWS06",0.03,5.040426
"229",1978-03-14,"GSWS06",0.099,2.888334
"230",1978-04-05,"GSWS06",0.005,2.8317
"231",1978-04-27,"GSWS06",0.005,19.180048
"232",1978-05-17,"GSWS06",0.017,9.004806
"233",1978-06-07,"GSWS06",0,2.038824
"234",1978-06-28,"GSWS06",0.001,1.40775942857143
"235",1978-07-19,"GSWS06",0.003,0.6654495
"236",1978-08-09,"GSWS06",0.023,0.4672305
"237",1978-08-31,"GSWS06",0.015,0.481389
"238",1978-09-20,"GSWS06",0.001,1.783971
"239",1978-10-12,"GSWS06",0.007,0.840071
"240",1978-11-01,"GSWS06",0.006,0.538023
"241",1978-12-13,"GSWS06",0.022,18.3635745
"242",1979-01-04,"GSWS06",0.026,3.936063
"243",1979-01-24,"GSWS06",0.034,4.7997315
"244",1979-02-13,"GSWS06",0.007,36.868734
"245",1979-03-07,"GSWS06",0.047,45.958491
"246",1979-03-28,"GSWS06",0.041,4.898841
"247",1979-04-19,"GSWS06",0.03,14.432231
"248",1979-05-10,"GSWS06",0.019,12.544431
"249",1979-05-30,"GSWS06",0.004,2.152092
"250",1979-06-19,"GSWS06",0.001,1.189314
"251",1979-07-11,"GSWS06",0.002,0.6371325
"252",1979-08-01,"GSWS06",0.008,0.38935875
"253",1979-08-23,"GSWS06",0.013,0.311487
"254",1979-09-11,"GSWS06",0.012,0.235975
"255",1979-10-04,"GSWS06",0.016,0.1840605
"256",1979-10-23,"GSWS06",0.011,1.0618875
"257",1979-11-15,"GSWS06",0.004,2.24412225
"258",1979-12-04,"GSWS06",0.007,33.782181
"259",1979-12-27,"GSWS06",0.004,6.371325
"260",1980-01-16,"GSWS06",0.018,30.384141
"261",1980-02-06,"GSWS06",0.017,11.7468355
"262",1980-02-27,"GSWS06",0.012,8.155296
"263",1980-03-18,"GSWS06",0.009,6.41852
"264",1980-04-09,"GSWS06",0.01,22.002309
"265",1980-04-30,"GSWS06",0.005,3.5254665
"266",1980-05-21,"GSWS06",0.003,1.783971
"267",1980-06-10,"GSWS06",0.002,2.038824
"268",1980-07-01,"GSWS06",0.002,1.6848615
"269",1980-07-24,"GSWS06",0.001,1.585752
"270",1980-08-13,"GSWS06",0.003,0.509706
"271",1980-09-03,"GSWS06",0.001,0.4105965
"272",1980-09-24,"GSWS06",0.002,0.28317
"273",1980-10-14,"GSWS06",0.002,0.254853
"274",1980-11-05,"GSWS06",0.002,0.9769365
"275",1980-11-22,"GSWS06",0.004,11.411751
"276",1980-12-17,"GSWS06",0.013,6.9263382
"277",1981-01-06,"GSWS06",0,6.0173625
"278",1981-01-29,"GSWS06",0.003,3.822795
"279",1981-02-18,"GSWS06",0.004,56.687094375
"280",1981-03-11,"GSWS06",0,3.284772
"281",1981-03-31,"GSWS06",0,12.56566875
"282",1981-04-22,"GSWS06",0.002,6.088155
"283",1981-05-12,"GSWS06",0.001,2.095458
"284",1981-06-01,"GSWS06",0,4.275867
"285",1981-06-24,"GSWS06",0.003,4.24755
"286",1981-06-25,"GSWS06",0.003,3.936063
"287",1981-06-26,"GSWS06",0.003,3.652893
"288",1981-06-27,"GSWS06",0.003,3.454674
"289",1981-06-28,"GSWS06",0.003,3.190382
"290",1981-06-29,"GSWS06",0.003,3.001602
"291",1981-06-30,"GSWS06",0.003,2.822261
"292",1981-07-01,"GSWS06",0.003,2.690115
"293",1981-07-02,"GSWS06",0.003,2.501335
"294",1981-07-03,"GSWS06",0.003,2.388067
"295",1981-07-04,"GSWS06",0.003,2.246482
"296",1981-07-05,"GSWS06",0.003,2.208726
"297",1981-07-06,"GSWS06",0.003,2.30912263636364
"298",1981-07-07,"GSWS06",0.003,2.1379335
"299",1981-07-08,"GSWS06",0.003,1.98219
"300",1981-07-09,"GSWS06",0.003,1.897239
"301",1981-08-05,"GSWS06",0.004,0.707925
"302",1981-08-25,"GSWS06",0,0.4389135
"303",1981-09-16,"GSWS06",0.002,0.254853
"304",1981-10-06,"GSWS06",0,1.49913529411765
"305",1981-10-28,"GSWS06",0.002,0.887266
"306",1981-11-17,"GSWS06",0.001,9.2341737
"307",1981-12-08,"GSWS06",0.001,27.778977
"308",1981-12-29,"GSWS06",0.004,13.8328545
"309",1982-01-20,"GSWS06",0.004,6.173106
"310",1982-02-09,"GSWS06",0.002,4.323062
"311",1982-03-02,"GSWS06",0.012,15.55311225
"312",1982-03-23,"GSWS06",0.004,6.748885
"313",1982-04-13,"GSWS06",0.004,36.2544729230769
"314",1982-05-04,"GSWS06",0,4.955475
"315",1982-05-27,"GSWS06",0,1.4300085
"316",1982-06-15,"GSWS06",0.001,0.877827
"317",1982-07-08,"GSWS06",0.001,0.736242
"318",1982-07-27,"GSWS06",0,0.4389135
"319",1982-08-18,"GSWS06",0.001,0.3256455
"320",1982-09-09,"GSWS06",0.008,0.3822795
"321",1982-09-28,"GSWS06",0.002,1.08312525
"322",1982-10-20,"GSWS06",0.004,0.43183425
"323",1982-11-10,"GSWS06",0.001,4.0351725
"324",1982-11-30,"GSWS06",0.001,22.13681475
"325",1982-12-20,"GSWS06",0.004,17.59665575
"326",1983-01-12,"GSWS06",0.006,12.346212
"327",1983-02-03,"GSWS06",0.018,6.0739965
"328",1983-02-23,"GSWS06",0.001,22.625283
"329",1983-03-16,"GSWS06",0.001,15.848081
"330",1983-04-06,"GSWS06",0.001,13.743184
"331",1983-04-26,"GSWS06",0.001,3.2706135
"332",1983-05-18,"GSWS06",0.001,7.843809
"333",1983-06-08,"GSWS06",0.003,1.8264465
"334",1983-06-29,"GSWS06",0.008,1.245948
"335",1983-07-19,"GSWS06",0.008,1.44102066666667
"336",1983-08-11,"GSWS06",0.012,0.8636685
"337",1983-08-31,"GSWS06",0.004,0.809057142857143
"338",1983-09-20,"GSWS06",0.001,0.424755
"339",1983-10-11,"GSWS06",0,0.4021014
"340",1983-11-03,"GSWS06",0.003,1.77183514285714
"341",1983-11-23,"GSWS06",0.004,17.1274285384615
"342",1983-12-14,"GSWS06",0.005,67.120729
"343",1984-01-04,"GSWS06",0.006,29.9990298
"344",1984-01-25,"GSWS06",0.011,23.276574
"345",1984-02-15,"GSWS06",0.013,26.5301973
"346",1984-03-08,"GSWS06",0.014,8.863221
"347",1984-03-29,"GSWS06",0.034,13.52844675
"348",1984-04-18,"GSWS06",0.003,12.063042
"349",1984-05-08,"GSWS06",0.04,9.91095
"350",1984-05-30,"GSWS06",0.07,6.3571665
"351",1984-06-20,"GSWS06",0.025,4.8280485
"352",1984-07-11,"GSWS06",0.004,1.585752
"353",1984-08-01,"GSWS06",0.001,0.8636685
"354",1984-08-21,"GSWS06",0.001,0.453072
"355",1984-09-12,"GSWS06",0.001,0.3256455
"356",1984-10-09,"GSWS06",0.001,0.198219
"357",1984-10-10,"GSWS06",0.001,0.336472588235294
"358",1984-10-11,"GSWS06",0.001,0.481389
"359",1984-10-12,"GSWS06",0.001,1.27313232
"360",1984-10-13,"GSWS06",0.001,0.87074775
"361",1984-10-14,"GSWS06",0.001,0.698486
"362",1984-10-15,"GSWS06",0.001,0.6937665
"363",1984-10-16,"GSWS06",0.001,0.509706
"364",1984-10-17,"GSWS06",0.001,0.453072
"365",1984-10-18,"GSWS06",0.001,0.73860175
"366",1984-10-19,"GSWS06",0.001,1.3818696
"367",1984-10-20,"GSWS06",0.001,0.934461
"368",1984-10-21,"GSWS06",0.001,0.792876
"369",1984-10-22,"GSWS06",0.001,0.707925
"370",1984-10-23,"GSWS06",0.001,0.679608
"371",1984-10-24,"GSWS06",0.001,0.679608
"372",1984-10-25,"GSWS06",0.001,1.79729664705882
"373",1984-11-13,"GSWS06",0.002,32.7825909
"374",1984-12-06,"GSWS06",0.003,6.1872645
"375",1984-12-27,"GSWS06",0.001,4.5165615
"376",1985-01-17,"GSWS06",0.005,4.59443325
"377",1985-02-07,"GSWS06",0.002,3.341406
"378",1985-02-27,"GSWS06",0.005,10.986996
"379",1985-03-19,"GSWS06",0.005,17.5706985
"380",1985-04-10,"GSWS06",0.004,22.6189903333333
"381",1985-05-01,"GSWS06",0.004,8.476222
"382",1985-05-22,"GSWS06",0.008,2.237043
"383",1985-05-23,"GSWS06",0.00766666666666667,2.237043
"384",1985-05-24,"GSWS06",0.00733333333333333,2.180409
"385",1985-05-25,"GSWS06",0.007,2.095458
"386",1985-05-26,"GSWS06",0.00666666666666667,1.953873
"387",1985-05-27,"GSWS06",0.00633333333333333,1.953873
"388",1985-05-28,"GSWS06",0.006,1.9595364
"389",1985-05-29,"GSWS06",0.00566666666666667,1.925556
"390",1985-05-30,"GSWS06",0.00533333333333333,1.9482096
"391",1985-05-31,"GSWS06",0.005,1.91847675
"392",1985-06-01,"GSWS06",0.00466666666666667,1.812288
"393",1985-06-02,"GSWS06",0.00433333333333333,1.670703
"394",1985-06-03,"GSWS06",0.004,1.62114825
"395",1985-06-04,"GSWS06",0.00366666666666667,1.585752
"396",1985-06-05,"GSWS06",0.00333333333333333,2.3899548
"397",1985-06-06,"GSWS06",0.003,5.8492303125
"398",1985-07-11,"GSWS06",0.003,0.91322325
"399",1985-07-30,"GSWS06",0.001,0.610838142857143
"400",1985-08-22,"GSWS06",0.003,0.368121
"401",1985-09-10,"GSWS06",0.003,0.2973285
"402",1985-10-01,"GSWS06",0.002,0.2123775
"403",1985-10-21,"GSWS06",0.001,0.975363333333333
"404",1985-10-22,"GSWS06",0.006,2.123775
"405",1985-10-23,"GSWS06",0.011,2.246482
"406",1985-10-24,"GSWS06",0.016,1.752114375
"407",1985-11-15,"GSWS06",0.009,8.04989383333333
"408",1985-12-04,"GSWS06",0.002,5.5265345
"409",1985-12-05,"GSWS06",0.002,7.419054
"410",1985-12-06,"GSWS06",0.002,18.4296475
"411",1985-12-07,"GSWS06",0.002,23.6042421428571
"412",1985-12-08,"GSWS06",0.002,19.878534
"413",1985-12-09,"GSWS06",0.002,15.1731925
"414",1985-12-10,"GSWS06",0.002,11.156898
"415",1985-12-11,"GSWS06",0.002,9.34461
"416",1985-12-12,"GSWS06",0.002,7.758858
"417",1985-12-13,"GSWS06",0.002,6.767763
"418",1985-12-14,"GSWS06",0.002,6.059838
"419",1985-12-15,"GSWS06",0.002,5.521815
"420",1985-12-16,"GSWS06",0.002,5.10413925
"421",1985-12-17,"GSWS06",0.002,4.738378
"422",1985-12-18,"GSWS06",0.002,4.5731955
"423",1986-01-15,"GSWS06",0.001,9.73790166666667
"424",1986-02-04,"GSWS06",0.008,7.617273
"425",1986-02-27,"GSWS06",0.004,18.6467445
"426",1986-03-18,"GSWS06",0.001,8.30632
"427",1986-04-09,"GSWS06",0.003,3.029919
"428",1986-04-29,"GSWS06",0.002,9.66418757142857
"429",1986-05-20,"GSWS06",0.002,4.445769
"430",1986-06-11,"GSWS06",0.006,1.5432765
"431",1986-07-02,"GSWS06",0,0.877827
"432",1986-07-24,"GSWS06",0.002,0.453072
"433",1986-08-14,"GSWS06",0.001,0.254853
"434",1986-09-04,"GSWS06",0.001,0.141585
"435",1986-09-24,"GSWS06",0,0.9854316
"436",1986-10-17,"GSWS06",0.001,0.481389
"437",1986-11-05,"GSWS06",0.001,1.4554938
"438",1986-11-24,"GSWS06",0.001,36.481735
"439",1986-12-16,"GSWS06",0.001,3.652893
"440",1987-01-06,"GSWS06",0.001,12.45948
"441",1987-01-28,"GSWS06",0.003,26.4433585
"442",1987-02-19,"GSWS06",0.002,11.355117
"443",1987-03-10,"GSWS06",0.001,4.445769
"444",1987-03-31,"GSWS06",0.001,4.8846825
"445",1987-04-22,"GSWS06",0.001,2.293677
"446",1987-05-12,"GSWS06",0.001,1.8547635
"447",1987-06-02,"GSWS06",0.001,1.047729
"448",2002-12-10,"GSWS06",5e-04,0.40651693220339
"449",2003-01-01,"GSWS06",5e-04,17.2573485394737
"450",2003-01-21,"GSWS06",5e-04,4.3683692
"451",2003-02-11,"GSWS06",5e-04,4.71586961538461
"452",2003-03-04,"GSWS06",5e-04,4.3466595
"453",2003-03-26,"GSWS06",5e-04,31.8914002631579
"454",2003-04-15,"GSWS06",5e-04,9.38791835294118
"455",2003-05-06,"GSWS06",5e-04,5.974887
"456",2003-05-28,"GSWS06",5e-04,1.8830805
"457",2003-06-18,"GSWS06",5e-04,0.9401244
"458",2003-07-07,"GSWS06",5e-04,0.453072
"459",2003-07-29,"GSWS06",5e-04,0.169902
"460",2003-08-18,"GSWS06",5e-04,0.084951
"461",2003-09-09,"GSWS06",5e-04,0.309404867647059
"462",2003-10-01,"GSWS06",5e-04,0.056634
"463",2003-10-21,"GSWS06",5e-04,0.0930415714285714
"464",2003-11-13,"GSWS06",5e-04,0.1019412
"465",2003-12-02,"GSWS06",5e-04,5.153694
"466",2003-12-23,"GSWS06",5e-04,8.55375664285714
"467",2004-01-13,"GSWS06",5e-04,16.7482183636364
"468",2004-02-04,"GSWS06",5e-04,12.9736571052632
"469",2004-02-24,"GSWS06",5e-04,10.3445540625
"470",2004-03-16,"GSWS06",5e-04,4.27317014285714
"471",2004-04-07,"GSWS06",5e-04,1.8292782
"472",2004-04-27,"GSWS06",5e-04,4.87181113636364
"473",2004-05-17,"GSWS06",5e-04,2.13670232608696
"474",2004-06-08,"GSWS06",5e-04,4.82432257894737
"475",2004-06-29,"GSWS06",5e-04,1.72991127272727
"476",2004-07-20,"GSWS06",5e-04,0.726803
"477",2004-08-09,"GSWS06",5e-04,0.311487
"478",2004-08-31,"GSWS06",5e-04,0.3284772
"479",2004-09-21,"GSWS06",5e-04,0.5078182
"480",2004-10-13,"GSWS06",5e-04,0.14866425
"481",2004-11-01,"GSWS06",5e-04,0.668023772727273
"482",2004-11-22,"GSWS06",5e-04,0.4587354
"483",2004-12-14,"GSWS06",5e-04,10.0567442837838
"484",2005-01-04,"GSWS06",5e-04,1.91953110638298
"485",2005-01-25,"GSWS06",5e-04,4.8620289
"486",2005-02-15,"GSWS06",0.002,1.925556
"487",2005-03-08,"GSWS06",5e-04,1.529118
"488",2005-03-29,"GSWS06",5e-04,18.1404917926829
"489",2005-04-20,"GSWS06",5e-04,6.8980212
"490",2005-05-10,"GSWS06",5e-04,8.35851211764706
"491",2005-05-31,"GSWS06",5e-04,3.56461058823529
"492",2005-06-21,"GSWS06",5e-04,3.69427938461538
"493",2005-07-11,"GSWS06",5e-04,1.43708775
"494",2005-08-02,"GSWS06",5e-04,0.585218
"495",2005-08-23,"GSWS06",5e-04,0.2463579
"496",2005-09-12,"GSWS06",5e-04,0.1585752
"497",2005-10-05,"GSWS06",5e-04,0.1330899
"498",2005-10-25,"GSWS06",0.002,0.0975363333333333
"499",2005-11-15,"GSWS06",5e-04,5.49051726315789
"500",2005-12-07,"GSWS06",5e-04,3.62053071428571
"501",2005-12-27,"GSWS06",5e-04,30.9683654210526
"502",2006-01-18,"GSWS06",5e-04,35.6937490843373
"503",2006-02-08,"GSWS06",5e-04,13.1411106428571
"504",2006-02-27,"GSWS06",5e-04,6.75588812903226
"505",2006-03-20,"GSWS06",5e-04,3.4782715
"506",2006-04-11,"GSWS06",5e-04,8.938733
"507",2006-05-01,"GSWS06",5e-04,3.04812278571429
"508",2006-05-23,"GSWS06",5e-04,1.53316328571429
"509",2006-06-12,"GSWS06",5e-04,1.5999105
"510",2006-07-05,"GSWS06",5e-04,0.877827
"511",2006-07-25,"GSWS06",5e-04,0.3840493125
