"","date","site_code","nitrate_mgL","discharge_Ls"
"240",1986-07-12,"GREEN4",0.182347224428571,229.803240740741
"241",1986-07-13,"GREEN4",0.177644975142857,245.115740740741
"242",1986-07-14,"GREEN4",0.172942725857143,263.344907407407
"243",1986-07-15,"GREEN4",0.168240476571429,272.905092592593
"244",1986-07-16,"GREEN4",0.163538227285714,302.662037037037
"245",1986-07-17,"GREEN4",0.158835978,340.56712962963
"246",1986-07-18,"GREEN4",0.157175183571429,370.324074074074
"247",1986-07-19,"GREEN4",0.155514389142857,286.828703703704
"248",1986-07-20,"GREEN4",0.153853594714286,218.275462962963
"249",1986-07-21,"GREEN4",0.152192800285714,196.458333333333
"250",1986-07-22,"GREEN4",0.150532005857143,223.599537037037
"251",1986-07-23,"GREEN4",0.148871211428571,262.55787037037
"252",1986-07-24,"GREEN4",0.147210417,271.423611111111
"253",1986-07-25,"GREEN4",0.138606301285714,219.085648148148
"254",1986-07-26,"GREEN4",0.130002185571429,190.914351851852
"255",1986-07-27,"GREEN4",0.121398069857143,182.24537037037
"256",1986-07-28,"GREEN4",0.112793954142857,174.641203703704
"257",1986-07-29,"GREEN4",0.104189838428571,165.717592592593
"258",1986-07-30,"GREEN4",0.0955857227142857,165.243055555556
"259",1986-07-31,"GREEN4",0.086981607,171.122685185185
"260",1986-08-01,"GREEN4",0.0849806498571428,172.106481481481
"261",1986-08-02,"GREEN4",0.0829796927142857,175.138888888889
"262",1986-08-03,"GREEN4",0.0809787355714286,170.486111111111
"263",1986-08-04,"GREEN4",0.0789777784285714,161.956018518519
"264",1986-08-05,"GREEN4",0.0769768212857143,154.247685185185
"265",1986-08-06,"GREEN4",0.0749758641428571,153.946759259259
"266",1986-08-07,"GREEN4",0.072974907,155.405092592593
"267",1986-08-08,"GREEN4",0.068912964,163.043981481481
"268",1986-08-09,"GREEN4",0.064851021,162.083333333333
"269",1986-08-10,"GREEN4",0.060789078,154.6875
"270",1986-08-11,"GREEN4",0.056727135,147.407407407407
"271",1986-08-12,"GREEN4",0.052665192,154.027777777778
"272",1986-08-13,"GREEN4",0.048603249,159.606481481481
"273",1986-08-14,"GREEN4",0.044541306,151.666666666667
"274",1986-08-15,"GREEN4",0.0403993247142857,141.226851851852
"275",1986-08-16,"GREEN4",0.0362573434285714,137.233796296296
"276",1986-08-17,"GREEN4",0.0321153621428572,137.384259259259
"277",1986-08-18,"GREEN4",0.0279733808571429,139.247685185185
"278",1986-08-19,"GREEN4",0.0238313995714286,142.835648148148
"279",1986-08-20,"GREEN4",0.0196894182857143,141.19212962963
"280",1986-08-21,"GREEN4",0.015547437,142.12962962963
"281",1986-08-22,"GREEN4",0.0148070828571429,151.226851851852
"282",1986-08-23,"GREEN4",0.0140667287142857,150.428240740741
"283",1986-08-24,"GREEN4",0.0133263745714286,141.81712962963
"284",1986-08-25,"GREEN4",0.0125860204285714,144.884259259259
"285",1986-08-26,"GREEN4",0.0118456662857143,146.93287037037
"286",1986-08-27,"GREEN4",0.0111053121428571,138.136574074074
"287",1986-08-28,"GREEN4",0.010364958,130.381944444444
"288",1986-08-29,"GREEN4",0.0116055514285714,129.31712962963
"289",1986-08-30,"GREEN4",0.0128461448571429,126.770833333333
"290",1986-08-31,"GREEN4",0.0140867382857143,138.900462962963
"291",1986-09-01,"GREEN4",0.0153273317142857,138.599537037037
"292",1986-09-02,"GREEN4",0.0165679251428571,124.710648148148
"293",1986-09-03,"GREEN4",0.0178085185714286,112.5
"294",1986-09-04,"GREEN4",0.019049112,103.842592592593
"295",1986-09-05,"GREEN4",0.0208299638571429,99.6180555555556
"296",1986-09-06,"GREEN4",0.0226108157142857,99.6875
"297",1986-09-07,"GREEN4",0.0243916675714286,113.287037037037
"298",1986-09-08,"GREEN4",0.0261725194285714,123.101851851852
"299",1986-09-09,"GREEN4",0.0279533712857143,123.819444444444
"300",1986-09-10,"GREEN4",0.0297342231428571,118.842592592593
"301",1986-09-11,"GREEN4",0.031515075,104.722222222222
"302",1986-09-12,"GREEN4",0.0315350845714286,95.5671296296296
"303",1986-09-13,"GREEN4",0.0315550941428571,88.5763888888889
"304",1986-09-14,"GREEN4",0.0315751037142857,83.7037037037037
"305",1986-09-15,"GREEN4",0.0315951132857143,80.162037037037
